box_office,movie_id,movie_title,release_date,directedBy,starring,genre,runtime,country,language,rating_num,vote_num,rating_per_stars5,rating_per_stars4,rating_per_stars3,rating_per_stars2,rating_per_stars1,intro,comment_num,question_num
5240.0,2998270,大侦探福尔摩斯 Sherlock Holmes,2009,['盖·里奇'],"['小罗伯特·唐尼', '裘德·洛', '瑞秋·麦克亚当斯', '马克·斯特朗', '凯利·蕾莉']","['动作', '悬疑', '犯罪']",128,美国 / 德国,英语 / 法语,7.7,274639,17.6,50.5,29.1,2.4,0.3,大侦探福尔摩斯（小罗伯特·唐尼 Robert Downer Jr. 饰）即使在置人于死地之时也异常的逻辑清晰，然而办案时有条不紊的他在私底下的生活中简直就是个“怪胎”，至少在他的助手华生医生（裘德·洛 Jude Law饰）眼中他是这样一个人。他们亲手绳之以法的“黑暗巫师”布莱克大人（马克·斯特朗 Mark Strong 饰）在临死前说死亡即是开始，随后艾琳·艾德勒（瑞秋·麦克亚当斯 Rachel McAdams 饰）出现在他的身边要他帮忙找个失踪的人，而她身边有个影子般可怕人物。坊间传说黑暗巫师已经复活，他的墓地遭到破坏，而躺在棺材里的人另有其人。又到了大侦探福尔摩斯出马的时候了，然而调查过程从一开始就险象环生，助手华生医生在调查中更是险些丧命，福尔摩斯也陷入连串的迷团之中。本片根据著名同名漫画改编，作者莱昂纳尔·威格拉姆（Lionel Wigram）。2010年第82届奥斯卡最佳艺术指导、最佳配乐2项提名、第67届金球奖音乐/喜剧类最佳男主角Robert Downey Jr.,61683,2
5226.0,1308987,拜见岳父大人2 Meet the Fockers,2004,['杰伊·罗奇'],"['本·斯蒂勒', '罗伯特·德尼罗', '达斯汀·霍夫曼', '芭芭拉·史翠珊', '布莱思·丹纳', '特丽·波洛', '欧文·威尔逊']","['喜剧', '爱情']",115,美国,英语 / 西班牙语 / 希伯来语,7.1,30944,9.7,40.6,45.6,3.6,0.4,格雷戈（Ben Stiller 本•斯蒂勒 饰）在上一集过五关、斩六将，终于凭着一份执着感动了未来岳父（罗伯特•德尼罗 Robert De Niro 饰），答应了他和潘米拉（Teri Polo特莉•保罗 饰）的婚事。本以为就此抱得美人归，然而，别忘了，还有亲家互相见面这一关。格雷戈的父母不像他们的亲家一般古板、对子女高要求、拒绝新事物。他们的教育方式另有一套：他们会为格雷戈在比赛中得第十名而高兴、会像朋友一样取消笑格雷戈的初夜失身、会以开放的姿态看待性、父亲会以母亲的成就为骄傲等等。这样两家风格完全不一样的亲家聚头，无论什么样的荒诞搞笑、无厘头场面都有可能发生，这对准新人能否顺利度过这一关?,5465,1
5217.0,19899707,驯龙高手3 How to Train Your Dragon: The Hidden World,2019,['迪恩·德布洛斯'],"['杰伊·巴鲁切尔', '亚美莉卡·费雷拉', 'F·默里·亚伯拉罕', '凯特·布兰切特', '杰拉德·巴特勒', '克雷格·费格森', '乔纳·希尔', '克里斯托夫·梅兹-普莱瑟', '克里斯汀·韦格', '基特·哈灵顿', '罗宾·阿特金·唐斯', '基隆·埃利奥特', '吉迪恩·埃默里', '阿什利·詹森', '奥拉维尔·达里·奥拉夫松', '詹姆士·谢', '大卫·田纳特']","['动画', '奇幻', '冒险']",104,美国,英语,7.5,222349,16.8,43.2,36.1,3.5,0.4,梦工场动画将倾情奉献一段跌宕起伏的故事，主人公们不断成长，寻找面对未知的勇气，始终不离不弃。一位维京少年和一只令人生畏的夜煞飞龙之间看似不可能的友情，已经演变成了一段持续彼此一生的史诗级冒险。这便是即将上映的《驯龙高手3》，也是影史上最受欢迎的动画系列之一《驯龙高手》系列最为浓墨重彩的崭新篇章。统领伯克岛的酋长嗝嗝，与阿丝翠德共同打造了一个奇妙而热闹的飞龙乌托邦。而一只雌性光煞飞龙的意外出现，加上一个前所未有的威胁的到来，令嗝嗝和没牙仔不得不离开自己唯一的家园，前往他们本以为只存在于神话之中的隐秘之境。在发现自己真正的命运之后，飞龙与骑士将携手殊死奋战，保护他们所珍爱的一切。,69989,4
5213.0,2131459,机器人总动员 WALL·E,2008,['安德鲁·斯坦顿'],"['本·贝尔特', '艾丽莎·奈特', '杰夫·格尔林', '佛莱德·威拉特', '西格妮·韦弗', 'MacInTalk', '约翰·拉岑贝格', '凯茜·纳基麦', '泰迪·牛顿', '鲍伯·伯根', '洛丽·理查德森', '吉姆·瓦德', '彼特·道格特', '安德鲁·斯坦顿', '杰夫·皮金', '约翰·齐甘', '米凯·麦高万', '雪莉·琳恩', '克莱特·惠特克', '唐纳德·富利洛夫', '罗里·艾伦', '杰斯·哈梅尔', '拉瑞恩·纽曼', '扬·拉布森', '保罗·伊丁']","['科幻', '动画', '冒险']",98,美国,英语,9.3,1078422,71.4,24.3,4.0,0.2,0.1,公元2805年，人类文明高度发展，却因污染和生活垃圾大量增加使得地球不再适于人类居住。地球人被迫乘坐飞船离开故乡，进行一次漫长无边的宇宙之旅。临行前他们委托Buynlarge的公司对地球垃圾进行清理，该公司开发了名为WALL·E（Waste Allocation Loa d Lifters – Earth 地球废品分装员）的机器人担当此重任。这些机器人按照程序日复一日、年复一年辛勤工作，但随着时间的流逝和恶劣环境的侵蚀，WALL·E们接连损坏、停止运动。最后只有一个仍在进行这项似乎永无止境的工作。经历了漫长的岁月，它开始拥有了自己的意识。它喜欢将收集来的宝贝小心翼翼藏起，喜欢收工后看看几百年前的歌舞片，此外还有一只蟑螂朋友作伴。直到有一天，一艘来自宇宙的飞船打破了它一成不变的生活……本片荣获2009年第81届奥斯卡最佳动画长片奖。,218826,20
5212.0,11589036,功夫熊猫3 Kung Fu Panda 3,2016,"['吕寅荣', '亚历山德罗·卡罗尼']","['杰克·布莱克', '布莱恩·科兰斯顿', '达斯汀·霍夫曼', '安吉丽娜·朱莉', 'J·K·西蒙斯', '成龙', '塞斯·罗根', '刘玉玲', '大卫·克罗斯', '凯特·哈德森', '吴汉章', '兰德尔·杜克·金', '尚格·云顿', '斯蒂尔·加尼翁', '利亚姆·奈特', '韦恩·奈特', '芭芭拉·迪里克森', '阿尔·罗克', '威利·盖斯特', '弗雷德·塔特西奥', '迈克·米切尔', '凯莉·库尼', '斯蒂芬·凯林', '米克·温格特', '蔡明昊', '艾普尔·洪', '帕克斯·朱莉-皮特', '诺克斯·朱莉-皮特', '扎哈拉·朱莉-皮特', '希洛·朱莉-皮特']","['喜剧', '动作', '动画', '冒险']",95,美国 / 中国大陆,英语,7.7,310140,20.9,47.5,28.7,2.5,0.4,当熊猫阿宝（杰克·布莱克 Jack Black 配音）为成为真正的神龙大侠做准备的时候，他的生父——熊猫李山（布莱恩·科兰斯顿 Bryan Cranston 配音）突然到访。与此同时，拥有神秘力量的反派天煞（J·K·西蒙斯 J.K. Simmons 配音）登场，妄图制服 所有高手，统治武林。相传在与世隔绝的熊猫村有着对抗天煞的力量，为了拯救苍生，阿宝与父亲踏上了归途，而阿宝的好伙伴悍娇虎（安吉丽娜·朱莉 Angelina Jolie 配音）、金猴（成龙 配音）、灵蛇（刘玉玲 Lucy Liu 配音）、螳螂（塞斯·罗根 Seth Rogen 配音）则一同拖延天煞，阿宝不仅肩负着成为真正的熊猫大侠的使命，还要让村民美美（凯特·哈德森 Kate Hudson 配音）等新伙伴练就新功夫，继承乌龟大师（兰德尔·杜克·金 Randall Duk Kim 配音）的遗志，共同抵挡天煞。,80871,75
5209.0,1291844,终结者2：审判日 Terminator 2: Judgment Day,1991,['詹姆斯·卡梅隆'],"['阿诺·施瓦辛格', '琳达·汉密尔顿', '爱德华·福隆', '罗伯特·帕特里克', '阿尔·伯恩', '乔·莫顿', '埃帕莎·默克森', '卡斯图罗·格雷拉', '丹尼·库克塞', '詹妮特·戈德斯坦恩', '山德·贝克利', '莱思莉·汉密尔顿·格伦', '彼得·舒鲁姆', '唐·雷克', '吉姆·帕尔默', '格温达·迪肯', '科林·帕特里克·林奇', '妮基·考克斯', '德沃恩·尼克森', '阿卜杜勒·萨拉姆·埃尔·拉扎克', '迈克·马斯喀特', '迪恩·诺里斯', '查尔斯·A·坦伯罗', '丹尼·皮尔斯', '马克·克里斯托弗·劳伦斯', '林凡 ', '乔尔·克莱默', '斯科特·肖', '史文-欧尔·托尔森', '小威廉·威谢尔', 'Ken Gibbel', 'Robert Winley', 'Michael Edwards', 'Don Stanton', 'Dan Stanton', 'Lisa Brinegar', 'Dalton Abbott', 'Bret A. Arnold', 'Martin Deluca']","['动作', '科幻']",137,美国 / 法国,英语 / 西班牙语,8.7,280644,48.8,39.9,10.7,0.5,0.1,上一部中，超级电脑“天网”阻止人类抵抗领袖约翰·康纳诞生的行动失败，时隔13年后，在“审判日”到来之前，“天网”派出了更加先进的生化机器人T-1000（罗伯特·帕特里克 饰）从公元2029年回到洛杉矶追杀已经长大的约翰，与此同时，约翰也派出了机器人T-800（阿诺· 施瓦辛格 饰）回去保护年幼的自己。此时，萨拉·康纳（琳达·汉密尔顿 饰）因为怪异的言行而住进了精神疗养院，约翰则和养父母住在一起，行为叛逆。T-800找到他们，在逃避T-1000追杀过程中，获得了二人的信任。为了改变未来的历史，挽救人类的命运，萨拉、约翰和T-800 Model 101找到了“天网”之父，迈尔斯·戴森（乔·莫顿 饰），说服他销毁一切有关“天网”的资料，此时，警察和T-1000同时赶来，他们陷入了多方争斗中。,41941,14
5193.0,1866473,蚁人 Ant-Man,2015,['佩顿·里德'],"['保罗·路德', '迈克尔·道格拉斯', '伊万杰琳·莉莉', '寇瑞·斯托尔', '迈克尔·佩纳', '大卫·达斯马齐连', '朱迪·格雷尔', '鲍比·坎纳瓦尔', '约翰·斯拉特里', '伍德·哈里斯', 'T.I.', '海莉·阿特维尔', '瓦内萨·罗斯', '马丁·唐文', '乔·克里斯特', '艾比·莱德·弗特森', '安东尼·麦凯', '加勒特·莫里斯', '尼尔·汉博格', '鲁德·哈利特', '斯坦·李', '克里斯·埃文斯', '塞巴斯蒂安·斯坦']","['动作', '科幻', '冒险']",117,美国,英语,7.7,386688,17.9,50.3,29.4,2.1,0.3,前工程师斯科特（保罗·路德 Paul Rudd 饰）由于劫富济贫进了监狱，出狱后的他为了争取看望女儿的权利又走上了盗窃之路。没想到一次意外的偷盗事件让他成为了新一代“蚁人”，老蚁人汉克.皮姆博士（迈克尔·道格拉斯 Michael Douglas 饰）成为了他的导师，可皮姆博士的女儿霍普（伊万杰琳·莉莉 Evangeline Lilly 饰）却并不看好他。但是危机迫在眉睫，为了对付强大的敌人拯救世界，斯科特不得不叫来自己的一帮狐朋狗友帮助自己完成一个不可能完成的任务。而取得任务的成功也是斯科特挽回女儿的关键，屌丝能否逆袭就看最后一击。,103878,90
5116.0,23774869,绿毛怪格林奇 The Grinch,2018,"['亚罗·切尼', '斯科特·摩西尔']","['本尼迪克特·康伯巴奇', '卡梅伦·丝蕾', '拉什达·琼斯', '法瑞尔·威廉姆斯', '特里斯坦·奥哈尔', '基南·汤普森', '山姆·拉瓦尼诺', '雷蒙·汉密尔顿', '安吉拉·兰斯伯瑞', '斯嘉丽·艾斯特维兹', '迈克尔·贝亚蒂', '罗里·艾伦', '卡特·海斯汀斯', '卡洛斯·阿拉斯拉奇', '约翰·卡西尔', '凯茜·卡瓦蒂妮', '丹尼·曼恩', '杰里米·马克斯韦尔', '汤森·科尔曼', '斯科特·摩西尔', '梅里·康德伦', '拉瑞恩·纽曼', '布莱恩·T·德莱尼', '约翰·德米塔', '比尔·法玛尔', '乔尔·斯维唐', '亚伦·福尔斯', '明迪·斯特林', '塔拉·斯特朗', '杰斯·哈梅尔', '雷吉纳·托芬', '吉姆·瓦德']","['喜剧', '动画', '奇幻']",86,法国 / 中国大陆 / 日本 / 美国,英语,6.3,11273,6.0,21.2,56.4,14.6,1.9,《圣诞怪杰》根据“苏斯博士”（Dr. Seuss）的著名畅销童书改编，故事主角是一个绿色的怪物格林奇（Grinch），他非常非常痛恨圣诞节，因为他是一个孤儿。为了不让人们过圣诞，他把所有圣诞礼物都偷走了。最后还是一个纯真的小女孩融化了他冷漠的心。,3966,0
5057.0,1293203,人鬼情未了 Ghost,1990,['杰瑞·扎克'],"['帕特里克·斯威兹', '黛米·摩尔', '托尼·戈德温', '乌比·戈德堡']","['剧情', '爱情', '奇幻']",127,美国,英语,8.2,188102,31.5,50.6,16.9,0.9,0.1,年轻的银行职员萨姆（帕特里克•斯威兹）与未婚妻美莉（黛咪•摩尔）相爱极深，在朋友卡尔（托尼•戈德温）的热情帮助下，他们搬进一幢漂亮的公寓，做着结婚前的准备。某晚看戏归来时，他们遭遇持枪歹徒，与歹徒搏斗时，萨姆不幸中枪身亡，美莉悲痛欲绝。萨姆变作幽灵，发现卡尔是导致他死亡的幕后策划，而为了窃取银行里的巨款，他又对美莉展开追求，以便获得萨姆所掌握的密码。为了保护美莉，萨姆常常游荡于她的周围，并渐渐地学会了如何使用力量，但他苦于无法同美莉交流。在能与幽灵沟通的灵媒奥塔的帮助下，他与美莉取得联系，但美莉起初并不相信，直到事实令她感受到萨姆的存在，可是，深深相爱的两人仍无法直接接触和交流。,36494,5
5041.0,1299513,阿拉丁 Aladdin,1992,"['罗恩·克莱蒙兹', '约翰·马斯克']","['斯科特·维内尔', '罗宾·威廉姆斯', '琳达·拉金', '乔纳森·弗里曼', '弗兰克·维尔克', '吉尔伯特·戈特弗雷德', '查尔斯·阿德勒', '杰克·安杰尔', '科里·伯顿', '吉姆·卡明斯', '詹妮弗·达林', '黛比·德里贝里', '杰里·豪泽', 'Vera Lockwood', '雪莉·琳恩', '米凯·麦高万', '菲尔·普洛克特', '布拉德·凯恩', '丽娅·萨隆加', '哈尔·史密斯', 'Douglas Seale', 'Bruce Adler']","['喜剧', '动画', '冒险']",90,美国,英语,8.2,64037,29.6,52.1,17.6,0.6,0.1,阿拉伯少年阿拉丁不仅拥有忠实的朋友猴子阿布的友谊，还拥有一条神奇的魔法飞毡，他们在闹市中过着无忧无虑的快乐生活。一天，城堡里的公主厌倦了无聊透顶的皇宫生活，决定独自一人偷跑出来见识外面的花花世界。偷跑出来的公主在闹市里遇到了阿拉丁，阿拉丁对她一见钟情。同一时候，邪恶国师企图利用阿拉丁帮助自己找到能实现愿望的神灯，阿拉丁当然不肯束手就擒，于是，他的冒险之旅开始了。,10268,0
5001.0,11443314,里约大冒险2 Rio 2,2014,['卡洛斯·沙尔丹哈'],"['安妮·海瑟薇', '杰西·艾森伯格', '布鲁诺·马尔斯', '杰米·福克斯', '克里斯汀·肯诺恩斯', '安迪·加西亚', '莱斯利·曼恩', '罗德里戈·桑托罗', '阿曼德拉·斯坦伯格 ', '杰克·T·奥斯汀', '约翰·雷吉扎莫', '杰梅奈·克莱门特', '乔治·洛佩兹', '丽塔·莫雷诺', '皮尔斯·加格农', '威廉姆·亚当斯', '娜塔丽·莫瑞丝', '埃里克·埃德尔斯坦', '卡洛斯·沙尔丹哈']","['喜剧', '动画', '冒险']",101,美国,英语 / 葡萄牙语,7.7,116173,20.3,47.5,29.8,2.2,0.3,在亚马逊丛林腹地，探险科学家图里奥（罗德里格·桑托罗 Rodrigo Santoro 配音）和琳达（莱斯利·曼恩 Leslie Mann 配音）发现几近灭绝的野生蓝色斯皮克斯金刚鹦鹉。夫妻俩通过电视向全世界宣布这一惊人消息，看到这一幕的珠儿（Anne Hathaway 配音）劝说丈夫布鲁（Jesse Eisenberg 配音），打算带着三个调皮可爱并且已经习惯了人类文明世界生活的鹦鹉小宝宝，回到它们生长千百年的故乡寻找同类。鹦鹉一家说走就走，和它们的好朋友踏上充满惊险和乐趣的空中旅程。与此同时，某非法砍伐团体看到新闻，为防止图里奥夫妻阻挠他们的罪行，他们也悄悄采取行动。另一方面，与布鲁积怨已久的葵花凤头鹦鹉奈杰发现布鲁的踪迹，也愤然采取行动。布鲁一家最不平凡的假期，正朝着意想不到的方向发展……,31189,25
4974.0,1308751,特洛伊 Troy,2004,['沃尔夫冈·彼德森'],"['布拉德·皮特', '黛安·克鲁格', '奥兰多·布鲁姆', '朱利安·格洛弗', '布莱恩·考克斯', '内森·琼斯', '艾瑞克·巴纳', '雅各布·史密斯', '罗丝·伯恩', '彼得·奥图尔']","['动作', '爱情']",163,美国 / 马耳他 / 英国,英语,7.5,126165,17.5,44.8,33.8,3.4,0.5,在浪漫壮观、引人遐思的古希腊，奥林匹亚众神与人类之间的爱恨传奇至今为人津津乐道，而在这其中，荷马史诗《伊里亚特》所记录的特洛伊之战更是后世剧作家与观者反复演绎的经典作品。当特洛伊王子帕里斯（奥兰多·布鲁姆 Orlando Bloom 饰）受希腊斯巴达国王之邀赴宴之际，却迷恋上了国王的妻子海伦（黛安·克鲁格 Diane Kruger 饰），对方倾国倾城的容貌让他不能自已，遂将海伦带回自己的国家。此举引发了希腊诸国的愤怒，在迈锡尼国王阿伽门侬（布莱恩·考克斯 Brian Cox 饰）的号召下，一支强大的联军浩浩荡荡向特洛伊挺进。在随后长达十年的战争中，阿喀琉斯（布拉德·皮特 Brad Pitt 饰）、奥德修斯（肖恩·宾 Sean Bean 饰）、赫克托尔（艾瑞克·巴纳 Eric Bana 饰）等英雄各逞英豪，谱写了荡气回肠却又令人扼腕唏嘘的传奇史诗……本片荣获2004年青年选择奖最佳男主角奖（Brad Pitt）。,24185,8
4974.0,1291574,玩具总动员2 Toy Story 2,1999,"['约翰·拉塞特', '艾什·布兰农', '李·昂克里奇']","['汤姆·汉克斯', '蒂姆·艾伦', '琼·库萨克', '凯尔希·格兰莫', '唐·里克斯', '吉姆·法尼', '华莱士·肖恩', '约翰·拉岑贝格', '安妮·波茨', '韦恩·奈特', '约翰·莫里斯', '劳里·梅特卡夫', '爱丝黛儿·哈里斯', '李·厄米', '裘蒂·班森']","['喜剧', '动画', '奇幻', '冒险']",92,美国,英语,8.4,187157,34.9,49.6,14.8,0.6,0.1,自从上一集牛仔伍迪救回巴斯光年之后，他一直和其他玩具一起快乐的生活在小主人家。一次，小主人参加夏令营去了，伍迪因为破旧而没被带去。留在家里的伍迪恰巧被一个玩具收藏家发现了，认为他是近代最具代表性的玩具。于是将伍迪被偷了出来放在颇富盛名的文化博物馆内展览。在家里所有的玩具 都很担心伍迪，因此巴斯光年自告奋勇去寻找伍迪，但是当他们发现伍迪在展览馆时， 伍迪却似乎不再愿意回去过那平凡的生活……,30851,1
4949.0,2353023,驯龙高手 How to Train Your Dragon,2010,"['迪恩·德布洛斯', '克里斯·桑德斯']","['杰伊·巴鲁切尔', '杰拉德·巴特勒', '克雷格·费格森', '亚美莉卡·费雷拉', '乔纳·希尔', '克里斯托夫·梅兹-普莱瑟', 'T·J·米勒', '克里斯汀·韦格', '罗宾·阿特金·唐斯', '菲利普·麦格雷德', '基隆·埃利奥特', '阿什利·詹森', '大卫·田纳特']","['动画', '奇幻', '冒险']",98,美国,英语,8.7,613285,47.6,42.0,9.9,0.4,0.1,维京岛国的少年小嗝嗝（杰伊•巴鲁切尔 Jay Baruchel 配音）是部落统领伟大的斯托里克（杰拉德·巴特勒 Gerard Butler 配音）的儿子，他非常想像自己的父亲一样亲手屠龙——这些飞龙是岛上维京人放牧羊群的主要天敌——但他每次出现在部落屠龙的战斗中都只给大家徒增烦恼。在一次对抗飞龙的战斗中，希卡普偷偷用射龙器击伤了一只最神秘的“夜之怒龙”，并背着族人放生、豢养，甚至驯服了这只龙，还给它起名“无牙”。希卡普的神秘行径引起了一同训练屠龙技巧的女孩阿斯特丽德（亚美莉卡·费雷拉 America Ferrera 配音）的怀疑。阿斯特丽德发现了希卡普的秘密，却同时被身骑“无牙”御风而飞的美妙体验所震撼。格雷决定在屠龙成人礼上向远征归来的斯托里克和族人讲明真相，说服大家放弃屠龙，却偏偏弄巧成拙，害得“无牙”被俘，一场更大的灾难就在眼前……,116783,8
4945.0,1292454,龙卷风 Twister,1996,['扬·德·邦特'],"['海伦·亨特', '比尔·帕克斯顿', '加利·艾尔维斯', '杰米·格尔兹', '菲利普·塞默·霍夫曼']","['动作', '冒险', '灾难']",113,美国,英语,7.3,26762,11.4,45.1,40.4,2.8,0.4,龙卷风的暴戾和神秘吸引了大批科学家的深入研究，深入风暴中间是最危险的行为，但亦是探索龙卷风最有效的方法。乔（海伦·亨特 Helen Hunt饰）和离婚的丈夫比尔（比尔·帕克斯顿 Bill Paxton饰）就是这类“与龙共舞”的科学家，即使他们感情已经破裂，比尔也已找到新的恋人，但出于对龙卷风研究的痴迷，他们还是决定共同追逐一场俄克拉何马州的飓风，并把新研制成功的探测仪“多萝西”放到龙卷风中心收集数据。他们驾驶着破旧的货车，带领着追风队，向最危险的地方进发。同时，另一队装备精良的人马也朝着这个方向驶去，由裘纳（加利·艾尔维斯 Cary Elwes饰）领队，在追风行动中和乔激励较劲。一边是志同道合的乔，一边是畏惧惊险生活的新女友，比尔在追风过程中如何重新抉择自己的感情道路？更重要的是，面对实力雄厚的对手，和随时葬身其中的龙卷风，乔和比尔如何实现自己的追风梦想？,4688,0
4933.0,4816602,魔境仙踪 Oz: The Great and Powerful,2013,['山姆·雷米'],"['詹姆斯·弗兰科', '米歇尔·威廉姆斯', '蕾切尔·薇兹', '米拉·库尼斯', '扎克·布拉夫', '乔伊·金', '托尼·考克斯', '比尔·考布斯', '阿比盖尔·斯宾赛']","['奇幻', '冒险']",130,美国,英语,6.4,47355,6.6,23.8,52.9,14.2,2.6,奥斯卡（詹姆斯·弗兰科 James Franco 饰）是个只会雕虫小技的马戏团魔术师，却无意中被龙卷风从尘土飞扬的堪萨斯城带到了神奇美妙的奥兹国。那里的居民认为他是传说中的大魔法师从天而降，祈求他击败穷凶极恶的邪恶女巫拯救奥兹国，可心术不正的奥斯卡却把这境遇看作是发大财的绝佳良机。三位自称是奥兹国守护者的女巫赛多拉（米拉·库妮丝 Mila Kunis 饰)、伊诺拉（蕾切尔·薇姿 Rachel Weisz 饰）和 格琳达（米歇尔·威廉姆斯 Michelle Williams 饰）却对奥斯卡的身份各有怀疑。当黑暗势力压境，奥斯卡被迫卷入纷争，他才发现自己必须擦亮双眼，分辨出这些美艳女巫们究竟孰善孰恶，是敌是友，不然一切美好都要灰飞烟灭。奥斯卡决定放手一搏迎战邪恶女巫，可自己的魔术伎俩，要如何才能抗衡女巫强大而邪恶的魔法？奥兹仙境的前途，又将何去何从？,17171,0
4932.0,2131654,诸神之战 Clash of the Titans,2010,['路易斯·莱特里尔'],"['萨姆·沃辛顿', '杰玛·阿特登', '麦斯·米科尔森', '拉尔夫·费因斯', '连姆·尼森', '尼古拉斯·霍尔特', '艾莉克莎·黛瓦洛斯', '杰森·弗莱明']","['动作', '奇幻', '冒险']",106,美国,英语,6.2,101215,4.8,19.7,56.6,16.2,2.7,不堪忍受奥林匹斯众神残暴压迫的阿戈斯国王亚克里斯（Jason Flemyng 饰）奋起反抗，对至高无上的神明大为不敬。在冥王哈迪斯（拉尔夫·费因斯 Ralph Fiennes 饰）的怂恿下，天神宙斯（连姆·尼森 Liam Neeson 饰）决定对愚蠢的人类施以惩罚。遭遇海难流落到阿戈斯的青年珀修斯（萨姆·沃辛顿 Sam Worthington 饰）是宙斯和亚克里斯的皇后生下的半神，他亲眼目睹哈迪斯所施下的恐怖神迹，并得知哈迪斯将释放北海怪兽克拉肯惩戒世人，除非亚克里斯将美丽的公主安德鲁美达（艾莉克莎·黛沃洛斯 Alexa Davalos 饰）作为牺牲献给众神。在女神爱娥（Gemma Arterton 饰）的点拨下，珀修斯知晓了自己的身世与使命，于是决定启程杀死北海怪兽并摧毁哈迪斯的阴谋……本片根据希腊神话传说改编，也是20世纪80年代同名影片翻拍版本。,24375,0
4917.0,26426056,沉睡魔咒2 Maleficent: Mistress of Evil,2019,['乔阿吉姆·罗恩尼'],"['安吉丽娜·朱莉', '艾丽·范宁', '米歇尔·菲佛', '萨姆·赖利', '哈里斯·迪金森', '艾德·斯克林', '切瓦特·埃加福', '朱诺·坦普尔', '艾美达·斯丹顿', '加绘·亚历山大', '莱丝利·曼维尔', '弗莱迪·怀斯', '詹·穆瑞', '石原贵雅', '大卫·吉亚西', '罗伯特·林赛', '朱迪斯·沙克妮', '伯纳多·桑托斯', '萨克·霍兰', '巴里·艾尔德', '耶斯·利奥丹', '拉塞尔·巴洛格', '拉亚·坎普贝尔', '斯嘉丽·格兰特', '汤姆·伯宁顿', '阿克塞尔·努', '特蕾莎·马奥尼', '约翰·卡鲁']","['奇幻', '冒险']",119,美国 / 英国,英语,6.1,152859,6.4,19.6,49.5,20.3,4.1,《沉睡魔咒》续集将讲述魔女玛琳菲森（朱莉）和将成为女王的爱洛公主（范宁）关系缓和但依旧复杂，但两人要联手对付新的反派，保护森林王国和那里神奇的动物们。,55983,0
4907.0,25808075,猩球崛起3：终极之战 War for the Planet of the Apes,2017,['马特·里夫斯'],"['安迪·瑟金斯', '伍迪·哈里森', '斯蒂夫·扎恩', '卡琳·考诺娃', '阿米尔·米勒', '泰瑞·诺塔里', '泰·奥尔森', '迈克尔·亚当思韦特', '托比·凯贝尔', '加布里埃尔·查瓦里亚', '朱迪·格雷尔', '莎拉·坎宁', '德文·达尔顿', '阿莱克斯·潘诺维奇', '亚历桑德罗·朱利安尼', '马克斯·洛伊德-琼斯', '蒂莫西·韦伯']","['剧情', '动作', '科幻']",140,美国,英语 / 美国手语,6.9,192144,10.2,35.3,44.2,8.7,1.6,凯撒（安迪·瑟金斯 饰）领导的猿族将被迫与残暴的Colonel（伍迪·哈里森 饰）领导的人类军队上演一场生死大战。猿族在战斗中遭遇了前所未有的重创，由此激发了凯撒内心中黑暗的一面，心中燃起复仇的烈火。最终，凯撒与Colonel面对面进行了一场关乎猿族和人类命运的终极之战。,58208,53
4872.0,1309199,史密斯夫妇 Mr. & Mrs. Smith,2005,['道格·里曼'],"['布拉德·皮特', '安吉丽娜·朱莉', '文斯·沃恩', '亚当·布罗迪', '凯丽·华盛顿', '凯斯·大卫', '克里斯·韦兹', '瑞秋·亨特利', '米歇尔·莫纳汉', '斯蒂芬妮·玛奇', '詹妮弗·莫里森', '特蕊萨·巴雷拉', '佩瑞·里维斯', '梅兰妮·托尔伯特', '杰瑞·T·亚当斯', '罗恩·博蒂塔', '玛丽·斯奇塔姆', '诺亚·达尔', '克里斯·丹尼尔斯', '帕特里卡·达博', '特雷西·迪奥里奥', '格雷格·埃利斯', '梅根·加拉格尔', '艾米·海瑟薇', '拉维尔·伊斯亚诺夫', '马克·伊瓦涅', '西蒙·金伯格', '德仁·莱罗伊', '肖恩·马洪', '乔丹·奥谢尔', '伦纳德·罗宾逊', '费利克斯·A·鲁伊斯', '萨姆·萨巴', '迈克尔-约翰·沃尔夫', '杰夫·雅格', '梅利莎·赫利', '杰姬·兰德拉姆', '马克·巴巴', '安吉拉·贝塞特', '威廉·菲克纳', 'Shilo Frontierro', '路易斯·华雷斯', '托尼·隆哥']","['喜剧', '动作', '爱情']",120,美国,英语 / 西班牙语,7.7,401123,20.3,48.9,28.3,2.1,0.3,约翰（布拉德•皮特 Brad Pitt 饰）和简（安吉丽娜•朱莉 Angelina Jolie  饰）已经结婚了7年多，生活就像淡水般无味。婚姻就像坟墓，让他们过着死水一潭的生活。然而这仅仅是表象。背后他们各有刺激惊险的职业——约翰和简分属两个不同的秘密杀手机构，但彼此却不知道对方的职业身份。直到他们同时接到一个任务，刺杀目标竟是同一人。身份的真相才开始慢慢揭开。反复的试探和猜测，简终于不小心说穿了自己身份。于是一场同室操戈不可避免的发生了。但是他们也开始意识到，自己只是组织的一个棋子。而眼前的，是共同生活了7年的爱人。,74201,4
